ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5010883,Female,N,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,9910,678,Managers,3.0
5010897,Male,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,22720,860,Low-skill Laborers,2.0
5010898,Male,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,22720,860,Low-skill Laborers,2.0
5010899,Male,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,22720,860,Low-skill Laborers,2.0
5010900,Male,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,22720,860,Low-skill Laborers,2.0
5010902,Female,N,Y,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,10556,1379,Managers,3.0
5010903,Female,N,Y,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,10556,1379,Managers,3.0
5010904,Female,N,Y,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,10556,1379,Managers,3.0
5010906,Female,N,Y,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,10556,1379,Managers,3.0
6153687,Female,N,Y,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,10556,1379,Managers,3.0
5010916,Male,Y,Y,0,243000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13533,2535,Laborers,2.0
5010917,Male,Y,Y,0,243000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13533,2535,Laborers,2.0
5010918,Male,Y,Y,0,243000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13533,2535,Laborers,2.0
5010919,Male,Y,Y,0,243000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13533,2535,Laborers,2.0
5010921,Female,N,N,0,94500.0,Working,Secondary / secondary special,Widow,Rented apartment,22265,829,Sales staff,1.0
5010923,Female,N,N,0,94500.0,Working,Secondary / secondary special,Widow,Rented apartment,22265,829,Sales staff,1.0
5010924,Female,Y,Y,2,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,12745,525,Core staff,4.0
5010925,Female,Y,Y,2,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,12745,525,Core staff,4.0
5010926,Female,Y,Y,2,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,12745,525,Core staff,4.0
5010927,Female,Y,Y,2,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,12745,525,Core staff,4.0
5010928,Female,Y,Y,2,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,12745,525,Core staff,4.0
5010929,Female,Y,Y,2,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,12745,525,Core staff,4.0
5010930,Female,Y,Y,2,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,12745,525,Core staff,4.0
5010931,Female,Y,Y,2,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,12745,525,Core staff,4.0
5010932,Female,Y,Y,2,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,12745,525,Core staff,4.0
5010944,Female,Y,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13768,2565,Managers,3.0
5010945,Female,Y,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13768,2565,Managers,3.0
5010946,Female,Y,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13768,2565,Managers,3.0
5010947,Female,Y,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13768,2565,Managers,3.0
5010948,Female,Y,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13768,2565,Managers,3.0
5010949,Female,Y,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13768,2565,Managers,3.0
5010950,Female,Y,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13768,2565,Managers,3.0
5010951,Female,Y,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13768,2565,Managers,3.0
5010952,Female,Y,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13768,2565,Managers,3.0
6153710,Female,Y,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13768,2565,Managers,3.0
5010953,Male,Y,Y,0,337500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14733,1379,Sales staff,2.0
5010954,Male,Y,Y,0,337500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14733,1379,Sales staff,2.0
5010956,Male,Y,Y,0,337500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14733,1379,Sales staff,2.0
5010957,Male,Y,Y,0,337500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14733,1379,Sales staff,2.0
5010958,Male,Y,Y,0,337500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14733,1379,Sales staff,2.0
5010959,Male,Y,Y,0,337500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14733,1379,Sales staff,2.0
5010960,Male,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,11505,1043,Laborers,2.0
5010961,Male,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,11505,1043,Laborers,2.0
5010962,Female,N,N,0,256500.0,Commercial associate,Higher education,Married,House / apartment,11212,2565,HR staff,2.0
5010963,Female,N,N,0,256500.0,Commercial associate,Higher education,Married,House / apartment,11212,2565,HR staff,2.0
5010964,Female,N,N,0,256500.0,Commercial associate,Higher education,Married,House / apartment,11212,2565,HR staff,2.0
5010965,Female,N,N,0,256500.0,Commercial associate,Higher education,Married,House / apartment,11212,2565,HR staff,2.0
5010966,Female,N,N,0,256500.0,Commercial associate,Higher education,Married,House / apartment,11212,2565,HR staff,2.0
5010967,Female,N,N,0,256500.0,Commercial associate,Higher education,Married,House / apartment,11212,2565,HR staff,2.0
6153719,Female,N,N,0,256500.0,Commercial associate,Higher education,Married,House / apartment,11212,2565,HR staff,2.0
5010972,Female,N,Y,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13617,2748,Waiters/barmen staff,3.0
6153753,Female,N,Y,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13617,2748,Waiters/barmen staff,3.0
5010974,Male,Y,Y,0,126000.0,Working,Higher education,Married,House / apartment,18214,3508,Sales staff,2.0
5010975,Male,Y,Y,0,126000.0,Working,Higher education,Married,House / apartment,18214,3508,Sales staff,2.0
5010976,Male,Y,Y,0,126000.0,Working,Higher education,Married,House / apartment,18214,3508,Sales staff,2.0
5010977,Female,N,Y,0,67500.0,Working,Secondary / secondary special,Separated,Municipal apartment,13225,829,Sales staff,1.0
5010978,Female,N,Y,0,67500.0,Working,Secondary / secondary special,Separated,Municipal apartment,13225,829,Sales staff,1.0
5010980,Male,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,18045,1805,Drivers,1.0
5090824,Male,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,18045,1805,Drivers,1.0
5010981,Male,Y,N,1,270000.0,Working,Incomplete higher,Married,House / apartment,15053,3386,Managers,3.0
5010982,Male,Y,N,1,270000.0,Working,Incomplete higher,Married,House / apartment,15053,3386,Managers,3.0
5010986,Female,N,Y,0,121500.0,Commercial associate,Higher education,Single / not married,Rented apartment,11118,3873,Sales staff,1.0
5010987,Female,N,Y,0,121500.0,Commercial associate,Higher education,Single / not married,Rented apartment,11118,3873,Sales staff,1.0
5010989,Female,N,Y,0,121500.0,Commercial associate,Higher education,Single / not married,Rented apartment,11118,3873,Sales staff,1.0
5010990,Female,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,20074,221,Medicine staff,2.0
5010991,Female,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,20074,221,Medicine staff,2.0
5010992,Female,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,20074,221,Medicine staff,2.0
5010993,Female,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,20074,221,Medicine staff,2.0
5010994,Female,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,20074,221,Medicine staff,2.0
5010995,Female,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,20074,221,Medicine staff,2.0
5010996,Female,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,20074,221,Medicine staff,2.0
5010997,Female,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,20074,221,Medicine staff,2.0
5010998,Female,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,20074,221,Medicine staff,2.0
5010999,Female,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,20074,221,Medicine staff,2.0
5011000,Female,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,20074,221,Medicine staff,2.0
5011001,Female,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,10737,2078,Sales staff,2.0
5011002,Female,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,10737,2078,Sales staff,2.0
5011003,Female,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,10737,2078,Sales staff,2.0
5011004,Female,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,10737,2078,Sales staff,2.0
5011005,Female,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,10737,2078,Sales staff,2.0
5011006,Female,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,10737,2078,Sales staff,2.0
5011007,Female,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,10737,2078,Sales staff,2.0
5011008,Female,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,10737,2078,Sales staff,2.0
5011009,Female,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,10737,2078,Sales staff,2.0
5011010,Female,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,10737,2078,Sales staff,2.0
5011011,Female,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,12021,130,Sales staff,2.0
5011012,Female,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,12021,130,Sales staff,2.0
5011013,Female,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,12021,130,Sales staff,2.0
5011014,Female,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,12021,130,Sales staff,2.0
5011015,Female,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,12021,130,Sales staff,2.0
6153771,Female,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,12021,130,Sales staff,2.0
5011022,Male,Y,Y,2,99000.0,State servant,Secondary / secondary special,Married,With parents,16558,3235,Drivers,4.0
5011023,Male,Y,Y,2,99000.0,State servant,Secondary / secondary special,Married,With parents,16558,3235,Drivers,4.0
5011024,Male,Y,Y,2,99000.0,State servant,Secondary / secondary special,Married,With parents,16558,3235,Drivers,4.0
5011025,Male,Y,Y,2,99000.0,State servant,Secondary / secondary special,Married,With parents,16558,3235,Drivers,4.0
5011026,Male,Y,Y,2,99000.0,State servant,Secondary / secondary special,Married,With parents,16558,3235,Drivers,4.0
5011027,Male,Y,Y,2,99000.0,State servant,Secondary / secondary special,Married,With parents,16558,3235,Drivers,4.0
6153797,Male,Y,Y,2,99000.0,State servant,Secondary / secondary special,Married,With parents,16558,3235,Drivers,4.0
5011028,Female,N,Y,0,292500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,16588,1013,Sales staff,2.0
5011029,Female,N,Y,0,292500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,16588,1013,Sales staff,2.0
5018417,Male,Y,Y,2,697500.0,Commercial associate,Higher education,Separated,House / apartment,14184,5295,Sales staff,3.0
5018418,Male,Y,Y,2,697500.0,Commercial associate,Higher education,Separated,House / apartment,14184,5295,Sales staff,3.0
5018419,Female,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,18414,5203,Sales staff,2.0
5018420,Female,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,18414,5203,Sales staff,2.0
5018421,Female,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,18414,5203,Sales staff,2.0
5018422,Female,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,18817,1094,Laborers,2.0
5018423,Female,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,18817,1094,Laborers,2.0
5018424,Female,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,18817,1094,Laborers,2.0
5018425,Female,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,18817,1094,Laborers,2.0
5018426,Female,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,18817,1094,Laborers,2.0
5018428,Male,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,12626,5295,Laborers,1.0
5018429,Male,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,12626,5295,Laborers,1.0
5018430,Male,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,17067,243,Drivers,3.0
5018431,Male,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,17067,243,Drivers,3.0
5018432,Male,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,17067,243,Drivers,3.0
5018433,Male,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,17067,243,Drivers,3.0
5018439,Female,N,Y,0,202500.0,Working,Secondary / secondary special,Widow,House / apartment,20227,5416,Core staff,1.0
5018440,Female,N,Y,0,202500.0,Working,Secondary / secondary special,Widow,House / apartment,20227,5416,Core staff,1.0
5018442,Female,N,Y,0,202500.0,Working,Secondary / secondary special,Widow,House / apartment,20227,5416,Core staff,1.0
5585486,Female,N,Y,0,202500.0,Working,Secondary / secondary special,Widow,House / apartment,20227,5416,Core staff,1.0
5585487,Female,N,Y,0,202500.0,Working,Secondary / secondary special,Widow,House / apartment,20227,5416,Core staff,1.0
5018444,Female,N,Y,1,675000.0,Commercial associate,Higher education,Married,House / apartment,15843,1398,Sales staff,3.0
5018445,Female,N,Y,1,675000.0,Commercial associate,Higher education,Married,House / apartment,15843,1398,Sales staff,3.0
5018446,Female,N,Y,1,675000.0,Commercial associate,Higher education,Married,House / apartment,15843,1398,Sales staff,3.0
5018447,Female,N,Y,1,675000.0,Commercial associate,Higher education,Married,House / apartment,15843,1398,Sales staff,3.0
